s,p,o
http://kbpedia.org/kko/rc/Alkaloid,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=12352210
http://kbpedia.org/kko/rc/Alkyd,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=13111028
http://kbpedia.org/kko/rc/AlkylatingAlcohol,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=51113100
http://kbpedia.org/kko/rc/AlkylatingAlkanesulfonicAcid,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=51112300
http://kbpedia.org/kko/rc/AlkylatingAmide,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=51112400
http://kbpedia.org/kko/rc/AlkylatingAmine,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=51113000
http://kbpedia.org/kko/rc/AlkylatingAziridine,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=51113200
http://kbpedia.org/kko/rc/AlkylatingCarbamate,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=51113300
http://kbpedia.org/kko/rc/AlkylatingCarboxylicAcid,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=51113400
http://kbpedia.org/kko/rc/AlkylatingCytokine,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=51113600
http://kbpedia.org/kko/rc/AlkylatingNitrogenMustardCompound,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=51112500
http://kbpedia.org/kko/rc/AlkylatingNitrosoureaCompound,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=51112600
http://kbpedia.org/kko/rc/AlkylatingOrganoplatinumCompound,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=51112700
http://kbpedia.org/kko/rc/AlkylatingPiperazine,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=51113500
http://kbpedia.org/kko/rc/AlkylatingStilbene,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=51112800
http://kbpedia.org/kko/rc/AlkylatingTriazine,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=51112900
http://kbpedia.org/kko/rc/All-TerrainVehicle,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=25101905
http://kbpedia.org/kko/rc/AllergyExaminingEquipmentSupply,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=42183200
http://kbpedia.org/kko/rc/AllFacilityProvisioningService,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=71123001
http://kbpedia.org/kko/rc/Alloy,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=11170000
http://kbpedia.org/kko/rc/Allyl,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=13111032
http://kbpedia.org/kko/rc/AlphabetFlashCard,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=60101324
http://kbpedia.org/kko/rc/AlphabetSkillMaterialResource,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=60101900
http://kbpedia.org/kko/rc/AlphaCounter,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=41113401
http://kbpedia.org/kko/rc/AlternativeEducationalSystem,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=86110000
http://kbpedia.org/kko/rc/AlternativeHolisticMedicine,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=85140000
http://kbpedia.org/kko/rc/AlternativeSoundMusicalInstrument,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=60131700
http://kbpedia.org/kko/rc/Altimeter,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=41114211
http://kbpedia.org/kko/rc/AltoHorn,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=60131110
http://kbpedia.org/kko/rc/AluminiumAlloy,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=11172000
http://kbpedia.org/kko/rc/Aluminum,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=11101705
http://kbpedia.org/kko/rc/Aluminum,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=12141702
http://kbpedia.org/kko/rc/AluminumBar,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=30264900
http://kbpedia.org/kko/rc/AluminumCan,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=24121806
http://kbpedia.org/kko/rc/AluminumCoil,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=30265100
http://kbpedia.org/kko/rc/AluminumFoil,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=30102006
http://kbpedia.org/kko/rc/AluminumFoodWrappingFoil,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=48102108
http://kbpedia.org/kko/rc/AluminumForging,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=31132300
http://kbpedia.org/kko/rc/AluminumIronAlloy,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=11172003
http://kbpedia.org/kko/rc/AluminumOre,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=11101605
http://kbpedia.org/kko/rc/AluminumOxide,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=11181511
http://kbpedia.org/kko/rc/AluminumRemelt,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=11172002
http://kbpedia.org/kko/rc/AluminumScrap,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=11191610
http://kbpedia.org/kko/rc/AluminumSheet,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=30265000
http://kbpedia.org/kko/rc/AluminumStripIngot,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=30265200
http://kbpedia.org/kko/rc/AluminumWire,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=60124403
http://kbpedia.org/kko/rc/AmateurClub,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=94121700
http://kbpedia.org/kko/rc/AmateurRecreationalSport,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=90141700
http://kbpedia.org/kko/rc/Ambulance,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=25101703
http://kbpedia.org/kko/rc/AmbulationAid-Disabled,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=42211500
http://kbpedia.org/kko/rc/AmebicideTrichomonacid,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=51101600
http://kbpedia.org/kko/rc/AmebicideTrichomonacideAntiprotozoal,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=51100000
http://kbpedia.org/kko/rc/Americium,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=12141703
http://kbpedia.org/kko/rc/AminoAlcoholDerivative,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=51261700
http://kbpedia.org/kko/rc/AminocaproicAcid,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=51131808
http://kbpedia.org/kko/rc/Aminoglycoside,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=51281600
http://kbpedia.org/kko/rc/Aminopenicillin,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=51281700
http://kbpedia.org/kko/rc/Ammeter,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=41113601
http://kbpedia.org/kko/rc/Ammonia,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=12142103
http://kbpedia.org/kko/rc/Ammunition,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=46101600
http://kbpedia.org/kko/rc/AmmunitionHandlingSystem,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=46101700
http://kbpedia.org/kko/rc/Amoxicillin,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=51281702
http://kbpedia.org/kko/rc/Amphenicol,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=51284300
