id,short id,reltype,l1 ns,l2 ns,proptype,label ,definitions,altlabel,datatype,domain (RC),range,domainIncludes,rangeIncludes,subproperties,subPropertyOf
http://schema.org/bccRecipient,bccRecipient,A,2,3,extrinsics,bccRecipient,A sub property of recipient. The recipient blind copied on a message.,,,Message-CW,thing,http://schema.org/Message,"http://schema.org/ContactPoint, http://schema.org/Organization, http://schema.org/Person",,http://schema.org/recipient
http://schema.org/bed,bed,A,2,3,extrinsics,bed,"The type of bed or beds included in the accommodation. For the single case of just one bed of a certain type, you use bed directly with a text. If you want to indicate the quantity of a certain kind of bed, use an instance of BedDetails. For more detailed information, use the amenityFeature property.",,,Lodging,thing,"http://schema.org/HotelRoom, http://schema.org/Suite","http://schema.org/BedDetails, http://schema.org/BedType, http://schema.org/Text",,
http://schema.org/ccRecipient,ccRecipient,A,2,3,extrinsics,ccRecipient,A sub property of recipient. The recipient copied on a message.,,,Message-CW,thing,http://schema.org/Message,"http://schema.org/ContactPoint, http://schema.org/Organization, http://schema.org/Person",,http://schema.org/recipient
http://schema.org/countryOfOrigin,countryOfOrigin,A,2,3,extrinsics,countryOfOrigin,The country of the principal offices of the production company or individual responsible for the movie or program.,,,VideoConceptualWork,thing,"http://schema.org/Movie, http://schema.org/TVEpisode, http://schema.org/TVSeason, http://schema.org/TVSeries",http://schema.org/Country,,
http://schema.org/deliveryMethod,deliveryMethod,A,2,3,extrinsics,deliveryMethod,A sub property of instrument. The method of delivery.,,,Products||Drugs,thing,"http://schema.org/OrderAction, http://schema.org/ReceiveAction, http://schema.org/SendAction, http://schema.org/TrackAction",http://schema.org/DeliveryMethod,,http://schema.org/instrument
http://schema.org/deliveryStatus,deliveryStatus,A,2,3,extrinsics,deliveryStatus,New entry added as the package passes through each leg of its journey (from shipment to final delivery).,,,Package-delivery,thing,http://schema.org/ParcelDelivery,http://schema.org/DeliveryEvent,,
http://schema.org/distribution,distribution,A,2,3,extrinsics,distribution,"A downloadable form of this dataset, at a specific location, in a specific format.",,,Dataset,thing,http://schema.org/Dataset,http://schema.org/DataDownload,,
http://schema.org/expectsAcceptanceOf,expectsAcceptanceOf,A,2,3,extrinsics,expectsAcceptanceOf,"An Offer which must be accepted before the user can perform the Action. For example, the user may need to buy a movie before being able to watch it.",,,Action,thing,"http://schema.org/ActionAccessSpecification, http://schema.org/ConsumeAction, http://schema.org/MediaSubscription",http://schema.org/Offer,,
http://schema.org/hasDeliveryMethod,hasDeliveryMethod,A,2,3,extrinsics,hasDeliveryMethod,Method used for delivery or shipping.,,,DeliveryServiceEvent,thing,"http://schema.org/DeliveryEvent, http://schema.org/ParcelDelivery",http://schema.org/DeliveryMethod,,
http://schema.org/hasDigitalDocumentPermission,hasDigitalDocumentPermission,A,2,3,extrinsics,hasDigitalDocumentPermission,"A permission related to the access to this document (e.g. permission to read or write an electronic document). For a public document, specify a grantee with an Audience with audienceType equal to ""public"".",,,Document-CW,thing,http://schema.org/DigitalDocument,http://schema.org/DigitalDocumentPermission,,
http://schema.org/hasOfferCatalog,hasOfferCatalog,A,2,3,extrinsics,hasOfferCatalog,"Indicates an OfferCatalog listing for this Organization, Person, or Service.",,,Agent,thing,"http://schema.org/Organization, http://schema.org/Person, http://schema.org/Service",http://schema.org/OfferCatalog,,
http://schema.org/interactionService,interactionService,A,2,3,extrinsics,interactionService,The WebSite or SoftwareApplication where the interactions took place.,,,ConceptualWork,thing,http://schema.org/InteractionCounter,"http://schema.org/SoftwareApplication, http://schema.org/WebSite",,
http://schema.org/issuedThrough,issuedThrough,A,2,3,extrinsics,issuedThrough,The service through with the permit was granted.,,,Permit,thing,http://schema.org/Permit,http://schema.org/Service,,
http://schema.org/nationality,nationality,A,2,3,extrinsics,nationality,Nationality of the person.,,,Person,thing,http://schema.org/Person,http://schema.org/Country,,
http://schema.org/orderDelivery,orderDelivery,A,2,3,extrinsics,orderDelivery,The delivery of the parcel related to this order or order item.,,,Receipt||ReceiptItem,thing,"http://schema.org/Order, http://schema.org/OrderItem",http://schema.org/ParcelDelivery,,
http://schema.org/paymentMethod,paymentMethod,A,2,3,extrinsics,paymentMethod,The name of the credit card or other method of payment for the order.,,,Bill-PaymentRequest,thing,"http://schema.org/Invoice, http://schema.org/Order",http://schema.org/PaymentMethod,,
http://schema.org/permitAudience,permitAudience,A,2,3,extrinsics,permitAudience,The target audience for this permit.,,,Permit,thing,http://schema.org/Permit,http://schema.org/Audience,,
http://schema.org/programMembershipUsed,programMembershipUsed,A,2,3,extrinsics,programMembershipUsed,"Any membership in a frequent flyer, hotel loyalty program, etc. being applied to the reservation.",,,Reservation,thing,http://schema.org/Reservation,http://schema.org/ProgramMembership,,
http://schema.org/providesService,providesService,A,2,3,extrinsics,providesService,The service provided by this channel.,,,ServiceProduct,thing,http://schema.org/ServiceChannel,http://schema.org/Service,,
http://schema.org/resultReview,resultReview,A,2,3,extrinsics,resultReview,A sub property of result. The review that resulted in the performing of the action.,,,Review-CW,thing,http://schema.org/ReviewAction,http://schema.org/Review,,http://schema.org/result
http://schema.org/serviceAudience,serviceAudience,A,2,3,extrinsics,serviceAudience,The audience eligible for this service.,,,ServiceProduct,thing,http://schema.org/Service,http://schema.org/Audience,,
http://schema.org/supportingData,supportingData,A,2,3,extrinsics,supportingData,Supporting data for a SoftwareApplication.,,,SoftwareObject-Individual,thing,http://schema.org/SoftwareApplication,http://schema.org/DataFeed,,
http://schema.org/targetProduct,targetProduct,A,2,3,extrinsics,targetProduct,"Target Operating System / Product to which the code applies.  If applies to several versions, just the product name can be used.",,,ComputerCode-Source,thing,http://schema.org/SoftwareSourceCode,http://schema.org/SoftwareApplication,,
http://schema.org/vehicleSpecialUsage,vehicleSpecialUsage,A,2,3,extrinsics,vehicleSpecialUsage,"Indicates whether the vehicle has been used for special purposes, like commercial rental, driving school, or as a taxi. The legislation in many countries requires this information to be revealed when offering a car for sale.",,,Automobile,thing,http://schema.org/Vehicle,"http://schema.org/CarUsageType, http://schema.org/Text",,
http://schema.org/acceptsReservations,acceptsReservations,A,2,3,extrinsicsData,acceptsReservations,"Indicates whether a FoodEstablishment accepts reservations. Values can be Boolean, an URL at which reservations can be made or (for backwards compatibility) the strings <code>Yes</code> or <code>No</code>.",,,Restaurant-Organization,boolean,http://schema.org/FoodEstablishment,"http://schema.org/Boolean, http://schema.org/Text, http://schema.org/URL",,
http://schema.org/accessibilityAPI,accessibilityAPI,A,2,3,extrinsicsData,accessibilityAPI,"Indicates that the resource is compatible with the referenced accessibility API (<a href=""http://www.w3.org/wiki/WebSchemas/Accessibility"">WebSchemas wiki lists possible values</a>).",,,ConceptualWork,string,http://schema.org/CreativeWork,http://schema.org/Text,,
http://schema.org/accessibilityControl,accessibilityControl,A,2,3,extrinsicsData,accessibilityControl,"Identifies input methods that are sufficient to fully control the described resource (<a href=""http://www.w3.org/wiki/WebSchemas/Accessibility"">WebSchemas wiki lists possible values</a>).",,,ConceptualWork,string,http://schema.org/CreativeWork,http://schema.org/Text,,
http://schema.org/actionPlatform,actionPlatform,A,2,3,extrinsicsData,actionPlatform,"The high level platform(s) where the Action can be performed for the given URL. To specify a specific application or operating system instance, use actionApplication.",,,DynamicIndexedInfoSource,anyURI,http://schema.org/EntryPoint,"http://schema.org/Text, http://schema.org/URL",,
http://schema.org/availableOnDevice,availableOnDevice,A,2,3,extrinsicsData,availableOnDevice,Device required to run the application. Used in cases where a specific make/model is required to run the application.,device,,SoftwareObject-Individual,string,http://schema.org/SoftwareApplication,http://schema.org/Text,,
http://schema.org/browserRequirements,browserRequirements,A,2,3,extrinsicsData,browserRequirements,"Specifies browser requirements in human-readable text. For example, 'requires HTML5 support'.",,,WebApplicationProgram,string,http://schema.org/WebApplication,http://schema.org/Text,,
http://schema.org/carrierRequirements,carrierRequirements,A,2,3,extrinsicsData,carrierRequirements,Specifies specific carrier(s) requirements for the application (e.g. an application may only work on a specific carrier network).,,,MobileSoftware,string,http://schema.org/MobileApplication,http://schema.org/Text,,
http://schema.org/countriesNotSupported,countriesNotSupported,A,2,3,extrinsicsData,countriesNotSupported,Countries for which the application is not supported. You can also provide the two-letter ISO 3166-1 alpha-2 country code.,,,SoftwareObject-Individual,string,http://schema.org/SoftwareApplication,http://schema.org/Text,,
http://schema.org/countriesSupported,countriesSupported,A,2,3,extrinsicsData,countriesSupported,Countries for which the application is supported. You can also provide the two-letter ISO 3166-1 alpha-2 country code.,,,SoftwareObject-Individual,string,http://schema.org/SoftwareApplication,http://schema.org/Text,,
http://schema.org/dependencies,dependencies,A,2,3,extrinsicsData,dependencies,Prerequisites needed to fulfill steps in article.,,,Article-PCW,string,http://schema.org/TechArticle,http://schema.org/Text,,
http://schema.org/educationalFramework,educationalFramework,A,2,3,extrinsicsData,educationalFramework,The framework to which the resource being described is aligned.,,,Learning,string,http://schema.org/AlignmentObject,http://schema.org/Text,,
http://schema.org/eligibleTransactionVolume,eligibleTransactionVolume,A,2,3,extrinsicsData,eligibleTransactionVolume,"The transaction volume, in a monetary unit, for which the offer or price specification is valid, e.g. for indicating a minimal purchasing volume, to express free shipping above a certain order volume, or to limit the acceptance of credit cards to purchases to a certain minimal amount.",,,CommercialProposal,string,"http://schema.org/Demand, http://schema.org/Offer, http://schema.org/PriceSpecification",http://schema.org/PriceSpecification,,
http://schema.org/feesAndCommissionsSpecification,feesAndCommissionsSpecification,A,2,3,extrinsicsData,feesAndCommissionsSpecification,"Description of fees, commissions, and other terms applied either to a class of financial product, or by a financial service organization.",,,FinancialAsset,anyURI,"http://schema.org/FinancialProduct, http://schema.org/FinancialService","http://schema.org/Text, http://schema.org/URL",,
http://schema.org/gamePlatform,gamePlatform,A,2,3,extrinsicsData,gamePlatform,"The electronic systems used to play <a href=""http://en.wikipedia.org/wiki/Category:Video_game_platforms"">video games</a>.",,,ComputerGameProgram-Graphical||VideoGameSeries ,string,"http://schema.org/VideoGame, http://schema.org/VideoGameSeries","http://schema.org/Text, http://schema.org/Thing, http://schema.org/URL",,
http://schema.org/interactionStatistic,interactionStatistic,A,2,3,extrinsicsData,interactionStatistic,The number of interactions for the CreativeWork using the WebSite or SoftwareApplication. The most specific child type of InteractionCounter should be used.,interactionCount,,ConceptualWork,decimal,http://schema.org/CreativeWork,http://schema.org/InteractionCounter,,
http://schema.org/operatingSystem,operatingSystem,A,2,3,extrinsicsData,operatingSystem-schema,"Operating systems supported (Windows 7, OSX 10.6, Android 1.6).",,,SoftwareObject-Individual,string,http://schema.org/SoftwareApplication,http://schema.org/Text,,
